lung_t_cell_0	lung_t_cell_1	lung_t_cell_2	lung_t_cell_3	lung_t_cell_4
SLC3A2	0	0	0.301800176607035	0	0.360831044868323
DDX50	0	0	0.363331491620957	0	0
SUCLG2	0	0	0.49667030702032	0	0.320040917525925
NFE2L1	0	0	0.284808324056326	0	0
ATP5A1	0	0	0.264907067911407	0	0.370099113536082
GPN3	0	0	0.384785999446204	0	0
PTS	0	0	0.280660422968841	0	0
ATG5	0	0	0.760091180640257	0	0
IFI44	0	0	0.29271552823224	0	0
SLC5A3	0	0	0.282919991926077	0	0
POM121C	0	0	0.446502567644548	0	0
PFKL	0	0	0.340776861896869	0	0
MDFIC	0	0	0.499380000892484	0	0.333079395350079
CCDC130	0	0	0.32169100501375	0	0
CCDC91	0	0	0.576087316889694	0	0
PPP1CB	0	0	0.251209336871455	0	0
TMEM159	0	0	0.391044690010776	0.265543453960834	0
CHID1	0	0	0.26981387985808	0.57789529243741	0.401478309589354
CEBPA	0	0	0.283820563584239	0	0.264630961527956
SUPT7L	0	0	0.433155194340694	0	0.382919892286155
SIGMAR1	0	0	0.477660264674156	0	0.345416450012837
COPS8	0	0	0.269673498226574	0	0.291803072317203
SCAMP3	0	0	0.489727708717901	0	0.596575921284801
NUDT3	0	0	0.431270946252905	0	0
PAPD4	0	0	0.397434447683685	0	0
EIF2AK1	0	0	0.266575958702508	0	0
ACBD5	0	0	0.294853571572125	0	0.395962495045855
SUMF2	0	0	0.391886316420953	0	0.400903143516289
TCEAL8	0	0	0.258904446846275	0	0.349565291513389
TRIO	0	0	0.311575650606295	0	0.288669464370551
EI24	0	0	0.47501406654955	0	0
SLC16A1	0	0	0.475702425010218	0	0
TTC19	0	0	0.345464832817554	0	0
ZNF124	0	0	0.438999790456355	0	0
CPSF3	0	0	0.565654431019869	0	0
PHTF2	0	0	0.568021492629183	0	0
ARL5B	0	0	0.293403447313635	0	0
KLF6	0	0	0.279962088372792	0	0
TAOK1	0	0	0.371711808020584	0	0
LAMP2	0	0	0.287834523499145	0	0.412216938843579
EAPP	0	0	0.618305252533449	0	0
ITGA4	0	0	0.267757823015963	0	0
HIAT1	0	0	0.590749070859568	0	0.327856017403303
TNKS2	0	0	0.271069710665508	0	0
FRYL	0	0	0.275359799173977	0	0
NCEH1	0	0	0.40367513880928	0	1.05399853372805
MGA	0	0	0.44060196896245	0	0
TNRC6B	0	0	0.289111078583752	0	0
GOLT1B	0	0	0.698607545720357	0	0
PSMC2	0	0	0.320648341814124	0	0.837044414560308
MFF	0	0	0.321243656381524	0	0.38450287713211
DNAJB11	0	0	0.511730630443022	0	0.316434799698694
UHRF1BP1	0	0	0.531419274100158	0	0
NOP58	0	0	0.282344197635962	0	0
PRCP	0	0	0.297615030085263	0	0
TM2D2	0	0	0.51216467952331	0	0
KCNQ1OT1	0	0	0.376118050675543	0	0
KIRREL2	0	0	0.252185311359313	0	0
MTMR6	0	0	0.544240223376754	0	0
B3GALT6	0	0	0.323004348604789	0	0
SLC39A7	0	0	0.259869843030593	0	0
ZNF217	0	0	0.264357838972463	0	0
METTL5	0	0	0.258842501258493	0	0.328810163122103
YTHDF2	0	0	0.435817862642714	0	0.736912378742494
PTPN22	0	0	0.325812211397112	0	0
PTBP3	0	0	0.309214609413064	0	0
STYXL1	0	0	0.458547984452698	0	0
VPS4A	0	0	0.475065791585955	0	0
ABCG1	0	0	0.333255030046915	0	0.746851266562581
C5orf15	0	0	0.45520073678246	0	0
PPM1B	0	0	0.462126924118341	0	0
NCK1	0	0	0.447516289148951	0	0
C20orf194	0	0	0.287116079786434	0.977652486661302	0
C18orf8	0	0	0.406638568475386	0	0.445043118234226
COLEC12	0	0	0.264078021347133	1.07179110693477	0.660947843802471
RASA3	0	0	0.314522973498617	0	0
EGLN1	0	0	0.358878940253737	0	0
KCTD5	0	0	0.397269304427393	0	0.858014875201988
RFC2	0	0	0.405289821968446	0	0.384778045162431
EXOC5	0	0	0.474870309765539	0	0
RRAGC	0	0	0.310048982082328	0	0
EXOSC10	0	0	0.519916871370374	0	0
SLC36A1	0	0	0.61559384293188	0	0
MTR	0	0	0.38617430473041	0	0.385266449550831
VAMP2	0	0	0.329460466138304	0	0
IDH3B	0	0	0.37404542557146	0	0
PARP8	0	0	0.448551217828129	0	0
AMZ2P1	0	0	0.464942802555514	0.969179846609085	0
LARS	0	0	0.337529593283179	0	0.352767615035456
TMF1	0	0	0.574594756200538	0	0
UCHL5	0	0	0.270600255673903	0	0.317813580851652
NENF	0	0	0.292921556052148	0	0.363186740243536
HMGB2	0	0	0.281396209978276	0	0
IFT20	0	0	0.339327780800831	0	0
CNOT8	0	0	0.437308799011715	0	0
RAB29	0	0	0.444845936972626	0	0
HSD3B7	0	0	0.267610085853859	0	0.545946205239569
ZCCHC11	0	0	0.738036257416532	0	0
SMG5	0	0	0.63134380171377	0	0
RNF115	0	0	0.346171276309396	0	0
IL6ST	0	0	0.339657326746223	0	0
RMDN1	0	0	0.27257901596687	0	0.41781099101112
GALC	0	0	0.600794547260319	0	0
PCED1B	0	0	0.252675389399627	1.07206118338134	0
PDK3	0	0	0.411437115404352	0	0
TOR1A	0	0	0.386557880216286	0	0.358996555884532
IARS	0	0	0.289929721333532	0	0
PNPO	0	0	0.335667229138088	0	0.586509727928338
CCDC115	0	0	0.289370127949572	0	0
DNAJC19	0	0	0.32774471292939	0	0.36360826097058
YIPF1	0	0	0.349979185162511	0	0
DDX1	0	0	0.464948636426063	0	0
DEF6	0	0	0.503050411092436	0	0.514279130157284
TCN2	0	0	0.291577193411941	0	0
CAPN7	0	0	0.280276801094596	0	0
SNHG15	0	0	0.273819104054143	0	0
RABGGTB	0	0	0.419799122208817	0	0
DNAJB9	0	0	0.273202299778328	0	0
AQR	0	0	0.339762178916858	0	0
SLF2	0	0	0.277381900423402	0	0.661123579105281
LYPLA1	0	0	0.263334889598202	0	0.276316526191615
ACTR10	0	0	0.345221807098299	0	0
PGRMC1	0	0	0.418420772420189	0	0
CCM2	0	0	0.262503700050356	0	0
KRCC1	0	0	0.251256366792118	0	0
CEPT1	0	0	0.37944535841316	0	0.383507707036764
HCG18	0	0	0.342577234484895	0	0
CEP350	0	0	0.311794267106382	0	0
MPST	0	0	0.348415092636876	0	0
C14orf159	0	0	0.35110517059425	0	0.346806418035909
SDHA	0	0	0.323124748346897	0	0.427000613293935
ATAD1	0	0	0.328393560495135	0	0
AAK1	0	0	0.305223768806833	0	0
GGCT	0	0	0.510816909809138	0	0.511430238517072
PUF60	0	0	0.294357176378304	0	0.291222624167885
SLC25A33	0	0	0.338549728807231	0	0
FAM192A	0	0	0.259600889293249	0	0
ZZEF1	0	0	0.555824184008429	0	0
PHKB	0	0	0.532406393555448	0	0
TXNL1	0	0	0.518398566671999	0	0.308571375190098
GBGT1	0	0	0.574148024025037	0	0.391623692360533
GAPVD1	0	0	0.281892429052526	0	0.391640105102849
ZNF644	0	0	0.388321242040259	0	0.309714364730342
ACAT2	0	0	0.313812364504389	0	0
PCNT	0	0	0.48831875756559	0	0
FAM20B	0	0	0.664283690907026	0	0.32452281992672
CLPTM1	0	0	0.395881810581415	0	0.419915659930177
TAF7	0	0	0.312188761775818	0	0
SGTA	0	0	0.286908378741572	0	0
VTA1	0	0	0.545945634943146	0	0.422475384426725
THOC2	0	0	0.276045447404989	0	0
PTPN11	0	0	0.387047130808742	0	0
ATP5B	0	0	0.266286721307317	0	0
XPC	0	0	0.308085280125439	0	0
MRPS25	0	0	0.28478298593378	0	0
DNAJB4	0	0	0.51381098407848	0	0
IRF9	0	0	0.265660425058516	0	0
NSL1	0	0	0.384089375516437	0	0.435998874837067
ARSB	0	0	0.280186878364584	0	0
SLC35E1	0	0	0.373264072133302	0	0
LINC00641	0	0	0.431376561488707	0	0
C1GALT1	0	0	0.466624336059241	0	0
SUMO1P3	0	0	0.40494726118058	0	0
RNFT1	0	0	0.314785905139234	0	0
GARS	0	0	0.263390589829384	0	0.604903638882398
PYCR2	0	0	0.266942008548279	0	0
MRPL4	0	0	0.316805121375022	0	0.654519859210725
EXOSC6	0	0	0.251382173210502	0	0
ERAP1	0	0	0.301100315730552	0	0
PBXIP1	0	0	0.355906442243643	0	0
COPG1	0	0	0.291013131887289	0	0.340679312838974
NUP153	0	0	0.265321033431726	0	0
LOC101928093	0	0	0.514271533409976	0	0
MCM5	0	0	0.449007588818857	0	0
MECP2	0	0	0.774382639592268	0	0
TMEM2	0	0	0.259238854261686	0	0
TBRG4	0	0	0.345558328670255	0	0
GATAD1	0	0	0.478897366126621	0	0
CERS6	0	0	0.45363430934653	0	0
BFAR	0	0	0.358538211360862	0	0.486309658040258
FOXJ3	0	0	0.55721692715501	0	0
ARIH2	0	0	0.545256783900296	0	0
SS18	0	0	0.307069520439112	0	0
SAR1B	0	0	0.287906188335425	0	0.329445063922417
OTUD1	0	0	0.375275492077703	0	0
ACAT1	0	0	0.361289962585905	0	0.330783451167584
POLK	0	0	0.417221771733471	0	0.42280022829641
CD109	0	0	0.317128802953896	0	0
RAVER1	0	0	0.489727108090252	0	0
IMP4	0	0	0.297146886717313	0	1.05653243312896
RC3H1	0	0	0.39468531138229	0	0
TMEM87A	0	0	0.445103847956477	0	0.37931623003748
AGGF1	0	0	0.340251030625197	0	0
SUMF1	0	0	0.295406343521358	0	0.66133999322026
RNPEP	0	0	0.321705860639239	0	0.349989858545229
PFKP	0	0	0.308223739074134	0	0.437788708955896
PLA2G16	0	0	0.468582581150622	0	0.487709498044494
TLR5	0	0	0.466369897517014	0	0
MARCH7	0	0	0.322123680955882	0	0
POLDIP2	0	0	0.390297888243695	0	0
NIFK	0	0	0.304694727503817	0	0
CXorf21	0	0	0.424313429341289	0	0
RNF38	0	0	0.450485502118342	0	0
SIN3A	0	0	0.396503258818811	0	0
TET2-AS1	0	0	0.461871299892358	0	0
KANSL1	0	0	0.438456555518204	0	0
N4BP2L1	0	0	0.514023655576776	0	0
RBM14	0	0	0.407131033562144	0	0
CERS5	0	0	0.278526660375185	0	0
SNX30	0	0	0.356853594203471	0	0
RBM23	0	0	0.433192448699331	0	0
CHTF8	0	0	0.264008855270599	0	0.459472380029639
COQ10B	0	0	0.275014523458265	0	0
IL6	0	0	0.41194726423595	0	0
AGPAT1	0	0	0.325491401154542	0	0
TEX264	0	0	0.274521308799362	0	0.298930919479775
LOC284454	0	0	0.381078965529886	0	0
SLU7	0	0	0.378599706888052	0	0.340642975029708
GNAI3	0	0	0.346522324372216	0	0
RHOU	0	0	0.325560665971663	0	0
DDX52	0	0	0.664898016683507	0	0
LPCAT2	0	0	0.302942736274889	0	0
ABHD16A	0	0	0.316335132310376	0	0
RARS	0	0	0.272143944631861	0	0.512144317176327
KIAA0226	0	0	0.258292038751919	0	0
SNHG3	0	0	0.575746678530085	0	0.316478461498823
RSBN1	0	0	0.365433231445561	0	0
TARS	0	0	0.313520332660305	0	0.45139082513686
FRMD8	0	0	0.592964335133419	0	0
PPIP5K2	0	0	0.251522184977405	0	0
ZNRD1	0	0	0.311909894806075	0	0
CYTH2	0	0	0.441042280597357	0	0
PRKD3	0	0	0.709634284357161	0	0
GBAS	0	0	0.34185953024991	0	0
ADSS	0	0	0.36866922642493	0	0
RNASE1	0	0	0	2.32283763654612	0
CCL13	0	0	0	2.73833424936729	0
NUPR1	0	0	0	2.27823507841982	0
MSR1	0	0	0	1.35576285051289	0.280384386557174
IGSF21	0	0	0	2.0224244126218	0
FTL	0	0	0	0.892881841345606	0.359747072319003
CCL8	0	0	0	1.66198351462429	0
TMIGD3	0	0	0	1.92354649874844	0
B3GNT7	0	0	0	1.68167341742652	0.33600274208115
SPP1	0	0	0	1.0024308643516	1.48276772851906
CCL18	0	0	0	1.8859915310864	0
IFI27	0	0	0	2.05692653595749	0
RNA18S5	0	0	0	0.855534521541728	0
CCL2	0	0	0	1.12149538495919	0
CD81	0	0	0	0.681191692506042	0
TMEM37	0	0	0	1.62812395274936	0
NGFRAP1	0	0	0	1.52023627266081	0
CLDN1	0	0	0	1.42277447229036	0
APOC1	0	0	0	0.962402436269092	1.49929875966851
ETV5	0	0	0	1.54825846839334	0
LGALS1	0	0	0	0.674472260637113	0.536092735741812
VMO1	0	0	0	0.893076315568357	0
SCD	0	0	0	0.693483613550865	1.2336159714504
GPX1	0	0	0	0.387647938986594	0
TXNIP	0	0	0	0.74577857937297	0.550734558117366
TMSB4X	0	0	0	0.364763679947782	0
VSIG4	0	0	0	0.259729470009401	1.66682143663582
CALM1	0	0	0	0.596182228580201	0.401478895802016
TIMP2	0	0	0	0.697439647960813	0
MYO5A	0	0	0	1.37789301479473	0
UBB	0	0	0	0.409980010058771	0.301617743036353
SIGLEC1	0	0	0	0.685880400339643	0
TCEAL3	0	0	0	0.663397187281383	0.382972315180282
CD63	0	0	0	0.381380781412275	0.522690653558633
SRP14	0	0	0	0.555674283284496	0
FCGR3A	0	0	0	0.45678615580855	0
MTSS1	0	0	0	0.630078316727868	0
CD99	0	0	0	0.43532264019925	0.299712505114534
DAAM1	0	0	0	0.603012647839087	0
ATPIF1	0	0	0	0.987598814366092	0
SEPT7	0	0	0	0.888114714481065	0
NPC2	0	0	0	0.341062128616941	0
FCGR2C	0	0	0	0.752959774129774	0
RGS10	0	0	0	0.536376203343063	0
TYROBP	0	0	0	0.276571211241493	0
KCNAB2	0	0	0	0.267735433633168	0
LAMP1	0	0	0	0.490008228210753	0
RHOC	0	0	0	0.437901463770427	0
RP2	0	0	0	0.410478366730072	0
RPS27L	0	0	0	0.61299854488253	0
BMP2K	0	0	0	0.915533821748772	0
UQCR10	0	0	0	0.684193397536681	0
RPLP0	0	0	0	1.0458792968591	0
JMJD6	0	0	0	0.259447118203097	0
RALA	0	0	0	0.792396225284883	0.277870075578397
CAPZB	0	0	0	0.455099807161337	0
CCL4L1	0	0	0	0.918131715510856	0
VAMP8	0	0	0	0.294153403933164	0.263571128313464
VAT1	0	0	0	0.70085109577067	1.23443559962925
CPT1A	0	0	0	0.583787282255759	0
ATP2B4	0	0	0	0.836116195405431	0
MEF2C	0	0	0	0.605826028257786	0
RSBN1L	0	0	0	0.854061491910906	0.285832432321143
PRKACB	0	0	0	0.658186603001247	0
LHFPL2	0	0	0	0.807492392114318	0
LY96	0	0	0	0.657518710495402	0
HMGCS1	0	0	0	0.334856438870237	0
RPS17	0	0	0	1.47854887881676	0
NDUFS5	0	0	0	0.474579849118977	0
MYL12A	0	0	0	0.343467682528205	0.282876290865896
TDP2	0	0	0	0.468498238089418	0.965673779778506
TMBIM6	0	0	0	0.364233883100014	0
ZNF330	0	0	0	0.892732097801538	0
ATP6V0B	0	0	0	0.290822045397928	0.281624247454125
TMEM144	0	0	0	0.628279302919108	0
TLR7	0	0	0	0.867183872304526	0
MGST3	0	0	0	0.558697058720449	0.995012634800848
SNX6	0	0	0	0.482414017106819	0
KRTCAP2	0	0	0	0.600054905223298	0
ARHGAP17	0	0	0	0.349139274595975	0
TK2	0	0	0	0.610687814868327	0
FBRS	0	0	0	0.825853711932655	0
SLC35F6	0	0	0	0.569290348087389	0.526206695622959
MTHFR	0	0	0	0.297069232356008	0
COX6C	0	0	0	0.481225171532233	0
USMG5	0	0	0	0.460272841671576	0
MGLL	0	0	0	0.669327243297364	0.804699282019312
ZMYM6NB	0	0	0	0.857374654751843	0
ZMYND8	0	0	0	0.759389791089676	0.28128499611276
CCR1	0	0	0	0.538364636906182	0.315021784052995
DDT	0	0	0	0.279455358145525	0
COMT	0	0	0	0.475850185890473	0.659966113279354
NAF1	0	0	0	0.340329292379433	0
BST2	0	0	0	0.436723041259583	0
MARCO	0	0	0	0	2.67224339727017
RETN	0	0	0	0	2.42729780850584
PPARG	0	0	0	0	2.53506097344574
MCEMP1	0	0	0	0	1.96040931579445
GCHFR	0	0	0	0	1.94343874948222
FBP1	0	0	0	0	1.72084209742845
CYP27A1	0	0	0	0	1.85936341108904
CES1	0	0	0	0	2.53486808630326
STAC	0	0	0	0	1.82667549277947
PPAP2B	0	0	0	0	1.87695089716855
ANXA2	0	0	0	0	0.783334056402602
GRN	0	0	0	0	0.980224245895486
LPL	0	0	0	0	2.12917949497673
LGALS3	0	0	0	0	0.987360586016626
IGFBP2	0	0	0	0	3.07457965437981
SCCPDH	0	0	0	0	1.41342171254877
FABP5	0	0	0	0	1.17848155015601
LRPAP1	0	0	0	0	1.17476917695327
VIM	0	0	0	0	0.637365737915562
ANXA2P2	0	0	0	0	1.03934301520648
MGST1	0	0	0	0	1.08208393386527
ACOT2	0	0	0	0	1.52846846891746
AMIGO2	0	0	0	0	1.3034375682111
SNTB1	0	0	0	0	1.31525746804076
MRPS15	0	0	0	0	0.904621911974691
LTA4H	0	0	0	0	1.38025563902216
LINC01272	0	0	0	0	0.956880592062853
ARRDC4	0	0	0	0	0.669643284581066
ALDOA	0	0	0	0	0.635085206169641
AGPAT2	0	0	0	0	0.928839458953242
CSTB	0	0	0	0	0.732337990880782
PDLIM7	0	0	0	0	0.92057389877144
TMEM251	0	0	0	0	0.910400238669712
BSCL2	0	0	0	0	1.48321067243315
CLIP4	0	0	0	0	1.06154572706439
ALDH2	0	0	0	0	1.14389508910761
TSPO	0	0	0	0	0.668840805384256
CD68	0	0	0	0	0.886074837298516
ANKRD28	0	0	0	0	0.981451027214926
CD82	0	0	0	0	1.25804370997153
AQP3	0	0	0	0	1.84808664975051
S100A10	0	0	0	0	0.692963170009909
ACVRL1	0	0	0	0	1.55568549623216
TEX2	0	0	0	0	0.523798612712873
TUBB6	0	0	0	0	0.930712258458295
RMDN3	0	0	0	0	1.64819341128632
CORO2A	0	0	0	0	1.30330896577506
RAB13	0	0	0	0	0.928219476356317
SEMA3C	0	0	0	0	1.00805731305218
BST1	0	0	0	0	0.482461351979087
DENND2D	0	0	0	0	1.25362360695421
CALU	0	0	0	0	0.844221011467642
KCNA3	0	0	0	0	0.898808973045448
ST14	0	0	0	0	0.851482425261096
ACADVL	0	0	0	0	0.634568481054179
PCED1B-AS1	0	0	0	0	0.933518451747004
S100A11	0	0	0	0	0.435305677037833
HDDC2	0	0	0	0	1.02407996706088
PTPMT1	0	0	0	0	0.871359745037412
PDLIM1	0	0	0	0	2.28764055652442
TNS1	0	0	0	0	1.10301657985803
NDUFA7	0	0	0	0	0.461745638830181
PSMD8	0	0	0	0	0.656676192237381
SERINC2	0	0	0	0	0.79343576762524
HSD17B4	0	0	0	0	1.00789430559053
FIBP	0	0	0	0	0.683842181483085
CD164	0	0	0	0	0.497578454647311
PGD	0	0	0	0	0.837002862502771
JMJD8	0	0	0	0	0.862102429902853
HIC2	0	0	0	0	1.07374036411213
SLC35B4	0	0	0	0	0.639971369996413
TAX1BP3	0	0	0	0	0.939690836688688
CYB5R3	0	0	0	0	0.671588981606225
ALAS1	0	0	0	0	0.713337605198495
NOP10	0	0	0	0	0.597116695334268
CLEC5A	0	0	0	0	1.20474476747556
HAUS2	0	0	0	0	1.18023982348519
TUBA1C	0	0	0	0	0.5587524814876
TCF7L2	0	0	0	0	0.557296825746712
PLOD1	0	0	0	0	0.757569540276794
S1PR4	0	0	0	0	0.925508161581598
MSRA	0	0	0	0	0.791421528504879
DUSP23	0	0	0	0	0.403505912144524
CD151	0	0	0	0	0.732539596938393
RAN	0	0	0	0	0.648509194235109
TXNDC17	0	0	0	0	0.633166233776078
CORO1C	0	0	0	0	0.726777624532585
YIPF5	0	0	0	0	0.670320570025381
ACTN1	0	0	0	0	0.646385289733344
LRP1	0	0	0	0	0.624368232165811
CD300LF	0	0	0	0	0.847673191885947
GPI	0	0	0	0	0.795040239455874
WDR61	0	0	0	0	0.680185758102178
EBNA1BP2	0	0	0	0	0.880108384043957
MYDGF	0	0	0	0	0.477995444531909
SLC52A2	0	0	0	0	0.648559985575503
LYAR	0	0	0	0	0.330287948796751
NME1	0	0	0	0	1.04005017502355
EMP1	0	0	0	0	0.771848930069306
MIF-AS1	0	0	0	0	0.623006440680614
C19orf70	0	0	0	0	0.716771841406005
QDPR	0	0	0	0	0.73629165980678
NDUFB9	0	0	0	0	0.545775365213829
POLD4	0	0	0	0	0.455232328567539
ZNF438	0	0	0	0	0.781663981077168
ATRAID	0	0	0	0	0.514978021853156
FAM195A	0	0	0	0	0.800213248556906
ACTN4	0	0	0	0	0.265940322984876
MED10	0	0	0	0	0.320137605048825
DPP7	0	0	0	0	0.505266010594299
H2AFY	0	0	0	0	0.408160720385053
PIGS	0	0	0	0	0.48549718989016
PGAM1	0	0	0	0	0.436925124778805
TOMM40	0	0	0	0	0.949050867714721
PYGL	0	0	0	0	0.558303407928018
ZDHHC12	0	0	0	0	0.666984770744511
RAB42	0	0	0	0	0.79750650230291
GPATCH11	0	0	0	0	0.970081549799889
MOSPD3	0	0	0	0	1.18228394733678
TPI1	0	0	0	0	0.574983681105519
SVIL	0	0	0	0	1.01503874216971
ENO1	0	0	0	0	0.591480560974882
CCT5	0	0	0	0	0.579533533405691
PEMT	0	0	0	0	0.792929092532749
ACE	0	0	0	0	0.64231489714874
SPCS1	0	0	0	0	0.56106456103577
FH	0	0	0	0	0.460975680576162
BTF3L4	0	0	0	0	0.431869385009684
ITGAE	0	0	0	0	0.447684483709807
SCP2	0	0	0	0	0.323217653407641
ECH1	0	0	0	0	0.486450301876409
COMMD4	0	0	0	0	0.494445558334005
TXNDC12	0	0	0	0	0.562811535328444
ATP5G3	0	0	0	0	0.539984084553868
MRPL12	0	0	0	0	0.648316846804216
NDUFS8	0	0	0	0	0.536950739908544
MRPS23	0	0	0	0	0.696827375545469
CD33	0	0	0	0	0.613689757486694
FAH	0	0	0	0	0.991590574593748
ASGR1	0	0	0	0	0.294921683068826
EIF2B3	0	0	0	0	0.506038852660979
CYB5A	0	0	0	0	0.680830214366754
APOBR	0	0	0	0	0.252526089260269
PPIB	0	0	0	0	0.488331239888241
SNX24	0	0	0	0	1.20151941952654
PAPSS1	0	0	0	0	0.760394540294937
RHBDD2	0	0	0	0	0.716908559730564
FAM96A	0	0	0	0	0.560292801245315
PLOD3	0	0	0	0	0.606498712864862
MRPL57	0	0	0	0	0.482473049016284
GUSB	0	0	0	0	0.586812250879563
PPP1R14B	0	0	0	0	0.631587222128899
NHP2	0	0	0	0	0.68893690964631
TMEM38B	0	0	0	0	0.883548503455998
OSBPL11	0	0	0	0	0.656187317011184
LAMTOR1	0	0	0	0	0.570479623264838
PSMA7	0	0	0	0	0.455452290614376
TIMM10	0	0	0	0	0.35858643578092
NDUFB6	0	0	0	0	0.503687883062679
ST6GALNAC4	0	0	0	0	1.51190497529079
COMMD1	0	0	0	0	0.517143078482164
TMEM261	0	0	0	0	0.511495405758249
ERH	0	0	0	0	0.441359750163913
OSCAR	0	0	0	0	0.589253113306197
LPCAT3	0	0	0	0	0.861771314146033
BSG	0	0	0	0	0.613137248307498
RPA3	0	0	0	0	0.467401226642266
ZDHHC3	0	0	0	0	0.616083332427316
MDH2	0	0	0	0	0.547130844727775
C8orf76	0	0	0	0	0.69496003271176
LDHA	0	0	0	0	0.694341759838799
CECR5	0	0	0	0	0.763111526419928
HMGN2	0	0	0	0	0.659432903110144
ATP6V0D1	0	0	0	0	0.50566113000728
CACUL1	0	0	0	0	0.76381993146382
POR	0	0	0	0	0.741986070441833
SPTLC1	0	0	0	0	0.280586082713866
NCLN	0	0	0	0	0.933817959516256
GAA	0	0	0	0	0.332324743542127
ITGAM	0	0	0	0	0.332391061501633
UROD	0	0	0	0	0.386854062586566
PHB	0	0	0	0	0.52910724244842
ANXA4	0	0	0	0	0.824406256456585
HADH	0	0	0	0	0.806825634130323
UTP3	0	0	0	0	0.845039547779205
MYL6	0	0	0	0	0.389060026707488
ADH5	0	0	0	0	0.586050816542365
UBE2M	0	0	0	0	0.416568709095953
CD180	0	0	0	0	0.855374238188507
SLC4A1AP	0	0	0	0	0.543965827230072
NEK6	0	0	0	0	0.653587137752576
GLB1	0	0	0	0	0.622584213512198
ABHD2	0	0	0	0	0.484127002200334
MRPS14	0	0	0	0	0.625995069473241
FIG4	0	0	0	0	0.486220747631819
FAR2	0	0	0	0	0.884735023507253
YARS	0	0	0	0	0.697673986978832
DPEP2	0	0	0	0	1.03075516750603
CLN6	0	0	0	0	0.48094892057507
PRPF6	0	0	0	0	0.297414343276515
NUTF2	0	0	0	0	0.588177757397008
NARS	0	0	0	0	0.4434458204874
HMOX2	0	0	0	0	0.352879535667626
MIEF1	0	0	0	0	0.414541120688811
SNX1	0	0	0	0	0.361655790448778
EIF4EBP1	0	0	0	0	0.432877393590765
MPV17	0	0	0	0	0.490363264285725
TCEB2	0	0	0	0	0.350039266355065
C14orf119	0	0	0	0	0.439751324727477
IMPAD1	0	0	0	0	0.595172779817895
TSR3	0	0	0	0	0.323691692786414
MRPS18C	0	0	0	0	0.572255651365797
PDCD6IP	0	0	0	0	0.341049398011883
MARVELD1	0	0	0	0	0.574910906694963
RGCC	0	0	0	0	0.664541403622231
SUMO3	0	0	0	0	0.344799927570632
SF3A3	0	0	0	0	0.684792511106965
PTPRO	0	0	0	0	0.613355193137596
DPM2	0	0	0	0	0.632603726735085
CCDC12	0	0	0	0	0.280551527006145
GBE1	0	0	0	0	0.297913305873819
SFT2D1	0	0	0	0	0.402369220673693
PLIN3	0	0	0	0	0.367942989636323
ACAA2	0	0	0	0	0.663440769952958
METTL22	0	0	0	0	0.708864529605949
FKBP15	0	0	0	0	0.346780183817108
FXR2	0	0	0	0	0.768682741653082
SAMM50	0	0	0	0	0.823859491443572
FNDC3B	0	0	0	0	0.458099500768853
CAT	0	0	0	0	0.692112675344674
HSP90B1	0	0	0	0	0.476939103759233
SLC19A2	0	0	0	0	0.536498141150589
ADAM10	0	0	0	0	0.439139564873754
USPL1	0	0	0	0	0.507430177996109
RFX2	0	0	0	0	0.562813638614881
IMPACT	0	0	0	0	1.0187748649499
HMGXB3	0	0	0	0	0.345718940427611
PSMB7	0	0	0	0	0.427783239543487
MRTO4	0	0	0	0	0.986246171926235
RNASE2	0	0	0	0	1.11213311322821
VTI1B	0	0	0	0	0.535519762564948
FCF1	0	0	0	0	0.476899160908628
NOC3L	0	0	0	0	0.288590989784985
TRPV2	0	0	0	0	0.521865819052099
PDE4DIP	0	0	0	0	0.619489444891698
COPB2	0	0	0	0	0.647237987143794
NPC1	0	0	0	0	0.438734401792512
GIGYF2	0	0	0	0	0.453449728803507
FAM173A	0	0	0	0	0.397340706956502
CRLS1	0	0	0	0	0.497344254060565
NDUFA4	0	0	0	0	0.43004707840202
COX20	0	0	0	0	0.661568307013426
WDR43	0	0	0	0	0.618520551261365
FAM162A	0	0	0	0	0.310078482697046
MTX1	0	0	0	0	0.55444077923548
RPS6KA1	0	0	0	0	0.573477757281657
TOR2A	0	0	0	0	0.778435086289074
NUDCD3	0	0	0	0	0.452857734041294
AGPS	0	0	0	0	0.299446915817155
RSRP1	0	0	0	0	0.37365808816325
LINC00998	0	0	0	0	0.283134880503289
RNF126	0	0	0	0	0.440710041065421
GLRX5	0	0	0	0	0.697029999296296
ANP32B	0	0	0	0	0.508214431431338
ERO1A	0	0	0	0	0.577723462852112
C19orf60	0	0	0	0	0.305455997398154
LSM7	0	0	0	0	0.415220370772336
APEH	0	0	0	0	1.02573841253414
SLC39A11	0	0	0	0	0.476438235867802
ESYT1	0	0	0	0	0.431856668075235
TUBB2A	0	0	0	0	0.714010538341418
TOLLIP	0	0	0	0	0.535557325104787
PPIE	0	0	0	0	0.981847359417261
STX8	0	0	0	0	0.344723554996518
PTGR1	0	0	0	0	1.21866078532169
PIGF	0	0	0	0	0.960913150095331
ALG3	0	0	0	0	1.0792014315043
ANAPC11	0	0	0	0	0.458538573647974
OTUB1	0	0	0	0	0.450263323551462
AP2S1	0	0	0	0	0.438099721341659
UBASH3B	0	0	0	0	0.78189442144257
